date,series_id,value
2005-01-21,RRPONTSYD,NA
2005-01-24,RRPONTSYD,NA
2005-01-25,RRPONTSYD,NA
2005-01-26,RRPONTSYD,NA
2005-01-27,RRPONTSYD,NA
2005-01-28,RRPONTSYD,NA
2005-01-31,RRPONTSYD,NA
2005-02-01,RRPONTSYD,NA
2005-02-02,RRPONTSYD,NA
2005-02-03,RRPONTSYD,NA
2005-02-04,RRPONTSYD,NA
2005-02-07,RRPONTSYD,NA
2005-02-08,RRPONTSYD,NA
2005-02-09,RRPONTSYD,NA
2005-02-10,RRPONTSYD,NA
2005-02-11,RRPONTSYD,NA
2005-02-14,RRPONTSYD,NA
2005-02-15,RRPONTSYD,NA
2005-02-16,RRPONTSYD,NA
2005-02-17,RRPONTSYD,NA
2005-02-18,RRPONTSYD,NA
2005-02-21,RRPONTSYD,NA
2005-02-22,RRPONTSYD,NA
2005-02-23,RRPONTSYD,NA
2005-02-24,RRPONTSYD,NA
2005-02-25,RRPONTSYD,NA
2005-02-28,RRPONTSYD,NA
2005-03-01,RRPONTSYD,NA
2005-03-02,RRPONTSYD,NA
2005-03-03,RRPONTSYD,NA
2005-03-04,RRPONTSYD,NA
2005-03-07,RRPONTSYD,NA
2005-03-08,RRPONTSYD,NA
2005-03-09,RRPONTSYD,NA
2005-03-10,RRPONTSYD,NA
2005-03-11,RRPONTSYD,NA
2005-03-14,RRPONTSYD,NA
2005-03-15,RRPONTSYD,NA
2005-03-16,RRPONTSYD,NA
2005-03-17,RRPONTSYD,NA
2005-03-18,RRPONTSYD,NA
2005-03-21,RRPONTSYD,NA
2005-03-22,RRPONTSYD,NA
2005-03-23,RRPONTSYD,NA
2005-03-24,RRPONTSYD,NA
2005-03-25,RRPONTSYD,NA
2005-03-28,RRPONTSYD,NA
2005-03-29,RRPONTSYD,NA
2005-03-30,RRPONTSYD,NA
2005-03-31,RRPONTSYD,NA
2005-04-01,RRPONTSYD,NA
2005-04-04,RRPONTSYD,NA
2005-04-05,RRPONTSYD,NA
2005-04-06,RRPONTSYD,NA
2005-04-07,RRPONTSYD,NA
2005-04-08,RRPONTSYD,NA
2005-04-11,RRPONTSYD,NA
2005-04-12,RRPONTSYD,NA
2005-04-13,RRPONTSYD,NA
2005-04-14,RRPONTSYD,NA
2005-04-15,RRPONTSYD,NA
2005-04-18,RRPONTSYD,NA
2005-04-19,RRPONTSYD,NA
2005-04-20,RRPONTSYD,NA
2005-04-21,RRPONTSYD,NA
2005-04-22,RRPONTSYD,NA
2005-04-25,RRPONTSYD,NA
2005-04-26,RRPONTSYD,NA
2005-04-27,RRPONTSYD,NA
2005-04-28,RRPONTSYD,NA
2005-04-29,RRPONTSYD,NA
2005-05-02,RRPONTSYD,NA
2005-05-03,RRPONTSYD,NA
2005-05-04,RRPONTSYD,NA
2005-05-05,RRPONTSYD,NA
2005-05-06,RRPONTSYD,NA
2005-05-09,RRPONTSYD,NA
2005-05-10,RRPONTSYD,NA
2005-05-11,RRPONTSYD,NA
2005-05-12,RRPONTSYD,NA
2005-05-13,RRPONTSYD,NA
2005-05-16,RRPONTSYD,NA
2005-05-17,RRPONTSYD,NA
2005-05-18,RRPONTSYD,NA
2005-05-19,RRPONTSYD,NA
2005-05-20,RRPONTSYD,NA
2005-05-23,RRPONTSYD,NA
2005-05-24,RRPONTSYD,NA
2005-05-25,RRPONTSYD,NA
2005-05-26,RRPONTSYD,NA
2005-05-27,RRPONTSYD,NA
2005-05-30,RRPONTSYD,NA
2005-05-31,RRPONTSYD,NA
2005-06-01,RRPONTSYD,NA
2005-06-02,RRPONTSYD,NA
2005-06-03,RRPONTSYD,NA
2005-06-06,RRPONTSYD,NA
2005-06-07,RRPONTSYD,NA
2005-06-08,RRPONTSYD,NA
2005-06-09,RRPONTSYD,NA
2005-06-10,RRPONTSYD,NA
2005-06-13,RRPONTSYD,NA
2005-06-14,RRPONTSYD,NA
2005-06-15,RRPONTSYD,NA
2005-06-16,RRPONTSYD,NA
2005-06-17,RRPONTSYD,NA
2005-06-20,RRPONTSYD,NA
2005-06-21,RRPONTSYD,NA
2005-06-22,RRPONTSYD,NA
2005-06-23,RRPONTSYD,NA
2005-06-24,RRPONTSYD,NA
2005-06-27,RRPONTSYD,NA
2005-06-28,RRPONTSYD,NA
2005-06-29,RRPONTSYD,NA
2005-06-30,RRPONTSYD,NA
2005-07-01,RRPONTSYD,NA
2005-07-04,RRPONTSYD,NA
2005-07-05,RRPONTSYD,NA
2005-07-06,RRPONTSYD,NA
2005-07-07,RRPONTSYD,NA
2005-07-08,RRPONTSYD,NA
2005-07-11,RRPONTSYD,NA
2005-07-12,RRPONTSYD,NA
2005-07-13,RRPONTSYD,NA
2005-07-14,RRPONTSYD,NA
2005-07-15,RRPONTSYD,NA
2005-07-18,RRPONTSYD,NA
2005-07-19,RRPONTSYD,NA
2005-07-20,RRPONTSYD,NA
2005-07-21,RRPONTSYD,NA
2005-07-22,RRPONTSYD,NA
2005-07-25,RRPONTSYD,NA
2005-07-26,RRPONTSYD,NA
2005-07-27,RRPONTSYD,NA
2005-07-28,RRPONTSYD,NA
2005-07-29,RRPONTSYD,NA
2005-08-01,RRPONTSYD,NA
2005-08-02,RRPONTSYD,NA
2005-08-03,RRPONTSYD,NA
2005-08-04,RRPONTSYD,NA
2005-08-05,RRPONTSYD,NA
2005-08-08,RRPONTSYD,NA
2005-08-09,RRPONTSYD,NA
2005-08-10,RRPONTSYD,NA
2005-08-11,RRPONTSYD,NA
2005-08-12,RRPONTSYD,NA
2005-08-15,RRPONTSYD,NA
2005-08-16,RRPONTSYD,NA
2005-08-17,RRPONTSYD,NA
2005-08-18,RRPONTSYD,NA
2005-08-19,RRPONTSYD,NA
2005-08-22,RRPONTSYD,NA
2005-08-23,RRPONTSYD,NA
2005-08-24,RRPONTSYD,NA
2005-08-25,RRPONTSYD,NA
2005-08-26,RRPONTSYD,NA
2005-08-29,RRPONTSYD,NA
2005-08-30,RRPONTSYD,NA
2005-08-31,RRPONTSYD,NA
2005-09-01,RRPONTSYD,NA
2005-09-02,RRPONTSYD,NA
2005-09-05,RRPONTSYD,NA
2005-09-06,RRPONTSYD,NA
2005-09-07,RRPONTSYD,NA
2005-09-08,RRPONTSYD,NA
2005-09-09,RRPONTSYD,NA
2005-09-12,RRPONTSYD,NA
2005-09-13,RRPONTSYD,NA
2005-09-14,RRPONTSYD,NA
2005-09-15,RRPONTSYD,NA
2005-09-16,RRPONTSYD,NA
2005-09-19,RRPONTSYD,NA
2005-09-20,RRPONTSYD,NA
2005-09-21,RRPONTSYD,NA
2005-09-22,RRPONTSYD,NA
2005-09-23,RRPONTSYD,NA
2005-09-26,RRPONTSYD,NA
2005-09-27,RRPONTSYD,NA
2005-09-28,RRPONTSYD,NA
2005-09-29,RRPONTSYD,NA
2005-09-30,RRPONTSYD,NA
2005-10-03,RRPONTSYD,NA
2005-10-04,RRPONTSYD,NA
2005-10-05,RRPONTSYD,NA
2005-10-06,RRPONTSYD,NA
2005-10-07,RRPONTSYD,NA
2005-10-10,RRPONTSYD,NA
2005-10-11,RRPONTSYD,NA
2005-10-12,RRPONTSYD,NA
2005-10-13,RRPONTSYD,NA
2005-10-14,RRPONTSYD,NA
2005-10-17,RRPONTSYD,NA
2005-10-18,RRPONTSYD,NA
2005-10-19,RRPONTSYD,NA
2005-10-20,RRPONTSYD,NA
2005-10-21,RRPONTSYD,NA
2005-10-24,RRPONTSYD,NA
2005-10-25,RRPONTSYD,NA
2005-10-26,RRPONTSYD,NA
2005-10-27,RRPONTSYD,NA
2005-10-28,RRPONTSYD,NA
2005-10-31,RRPONTSYD,NA
2005-11-01,RRPONTSYD,NA
2005-11-02,RRPONTSYD,NA
2005-11-03,RRPONTSYD,NA
2005-11-04,RRPONTSYD,NA
2005-11-07,RRPONTSYD,NA
2005-11-08,RRPONTSYD,NA
2005-11-09,RRPONTSYD,NA
2005-11-10,RRPONTSYD,NA
2005-11-11,RRPONTSYD,NA
2005-11-14,RRPONTSYD,NA
2005-11-15,RRPONTSYD,NA
2005-11-16,RRPONTSYD,NA
2005-11-17,RRPONTSYD,NA
2005-11-18,RRPONTSYD,NA
2005-11-21,RRPONTSYD,NA
2005-11-22,RRPONTSYD,NA
2005-11-23,RRPONTSYD,NA
2005-11-24,RRPONTSYD,NA
2005-11-25,RRPONTSYD,NA
2005-11-28,RRPONTSYD,NA
2005-11-29,RRPONTSYD,NA
2005-11-30,RRPONTSYD,NA
