date,series_id,value
1998-11-24,BAMLC0A0CM,1.36
1998-11-25,BAMLC0A0CM,1.33
1998-11-26,BAMLC0A0CM,1.33
1998-11-27,BAMLC0A0CM,1.32
1998-11-30,BAMLC0A0CM,1.23
1998-12-01,BAMLC0A0CM,1.23
1998-12-02,BAMLC0A0CM,1.23
1998-12-03,BAMLC0A0CM,1.22
1998-12-04,BAMLC0A0CM,1.23
1998-12-07,BAMLC0A0CM,1.21
1998-12-08,BAMLC0A0CM,1.21
1998-12-09,BAMLC0A0CM,1.2
1998-12-10,BAMLC0A0CM,1.21
1998-12-11,BAMLC0A0CM,1.22
1998-12-14,BAMLC0A0CM,1.25
1998-12-15,BAMLC0A0CM,1.25
1998-12-16,BAMLC0A0CM,1.25
1998-12-17,BAMLC0A0CM,1.24
1998-12-18,BAMLC0A0CM,1.23
1998-12-21,BAMLC0A0CM,1.23
1998-12-22,BAMLC0A0CM,1.24
1998-12-23,BAMLC0A0CM,1.24
1998-12-24,BAMLC0A0CM,1.25
1998-12-25,BAMLC0A0CM,NA
1998-12-28,BAMLC0A0CM,1.29
1998-12-29,BAMLC0A0CM,1.33
1998-12-30,BAMLC0A0CM,1.47
1998-12-31,BAMLC0A0CM,1.19
1999-01-01,BAMLC0A0CM,NA
1999-01-04,BAMLC0A0CM,1.2
1999-01-05,BAMLC0A0CM,1.21
1999-01-06,BAMLC0A0CM,1.21
1999-01-07,BAMLC0A0CM,1.2
1999-01-08,BAMLC0A0CM,1.16
1999-01-11,BAMLC0A0CM,1.14
1999-01-12,BAMLC0A0CM,1.16
1999-01-13,BAMLC0A0CM,1.17
1999-01-14,BAMLC0A0CM,1.16
1999-01-15,BAMLC0A0CM,1.17
1999-01-18,BAMLC0A0CM,1.18
1999-01-19,BAMLC0A0CM,1.16
1999-01-20,BAMLC0A0CM,1.17
1999-01-21,BAMLC0A0CM,1.19
1999-01-22,BAMLC0A0CM,1.18
1999-01-25,BAMLC0A0CM,1.17
1999-01-26,BAMLC0A0CM,1.18
1999-01-27,BAMLC0A0CM,1.19
1999-01-28,BAMLC0A0CM,1.18
1999-01-29,BAMLC0A0CM,1.15
1999-01-31,BAMLC0A0CM,1.16
1999-02-01,BAMLC0A0CM,1.16
1999-02-02,BAMLC0A0CM,1.15
1999-02-03,BAMLC0A0CM,1.16
1999-02-04,BAMLC0A0CM,1.17
1999-02-05,BAMLC0A0CM,1.14
1999-02-08,BAMLC0A0CM,1.14
1999-02-09,BAMLC0A0CM,1.17
1999-02-10,BAMLC0A0CM,1.12
1999-02-11,BAMLC0A0CM,1.12
1999-02-12,BAMLC0A0CM,1.14
1999-02-15,BAMLC0A0CM,1.13
1999-02-16,BAMLC0A0CM,1.13
1999-02-17,BAMLC0A0CM,1.12
1999-02-18,BAMLC0A0CM,1.09
1999-02-19,BAMLC0A0CM,1.1
1999-02-22,BAMLC0A0CM,1.12
1999-02-23,BAMLC0A0CM,1.1
1999-02-24,BAMLC0A0CM,1.11
1999-02-25,BAMLC0A0CM,1.08
1999-02-26,BAMLC0A0CM,1.08
1999-02-28,BAMLC0A0CM,1.09
1999-03-01,BAMLC0A0CM,1.08
1999-03-02,BAMLC0A0CM,1.09
1999-03-03,BAMLC0A0CM,1.06
1999-03-04,BAMLC0A0CM,1.07
1999-03-05,BAMLC0A0CM,1.07
1999-03-08,BAMLC0A0CM,1.06
1999-03-09,BAMLC0A0CM,1.06
1999-03-10,BAMLC0A0CM,1.06
1999-03-11,BAMLC0A0CM,1.05
1999-03-12,BAMLC0A0CM,1.06
1999-03-15,BAMLC0A0CM,1.04
1999-03-16,BAMLC0A0CM,1.04
1999-03-17,BAMLC0A0CM,1.03
1999-03-18,BAMLC0A0CM,1.03
1999-03-19,BAMLC0A0CM,1.02
1999-03-22,BAMLC0A0CM,1.02
1999-03-23,BAMLC0A0CM,1.04
1999-03-24,BAMLC0A0CM,1.03
1999-03-25,BAMLC0A0CM,1.02
1999-03-26,BAMLC0A0CM,1.02
1999-03-29,BAMLC0A0CM,1.02
1999-03-30,BAMLC0A0CM,1.02
1999-03-31,BAMLC0A0CM,1.07
1999-04-01,BAMLC0A0CM,1.03
1999-04-02,BAMLC0A0CM,1.03
1999-04-05,BAMLC0A0CM,1.04
1999-04-06,BAMLC0A0CM,1.04
1999-04-07,BAMLC0A0CM,1.04
1999-04-08,BAMLC0A0CM,1.04
1999-04-09,BAMLC0A0CM,1.05
1999-04-12,BAMLC0A0CM,1.04
1999-04-13,BAMLC0A0CM,1.05
1999-04-14,BAMLC0A0CM,1.04
1999-04-15,BAMLC0A0CM,1.04
1999-04-16,BAMLC0A0CM,1.03
1999-04-19,BAMLC0A0CM,1.02
1999-04-20,BAMLC0A0CM,1.03
1999-04-21,BAMLC0A0CM,1.03
1999-04-22,BAMLC0A0CM,1.03
1999-04-23,BAMLC0A0CM,1.03
1999-04-26,BAMLC0A0CM,1.04
1999-04-27,BAMLC0A0CM,1.04
1999-04-28,BAMLC0A0CM,1.04
1999-04-29,BAMLC0A0CM,1.05
1999-04-30,BAMLC0A0CM,1.07
1999-05-03,BAMLC0A0CM,1.04
1999-05-04,BAMLC0A0CM,1.04
1999-05-05,BAMLC0A0CM,1.04
